,host,detection_timestamp,source,SYSCALL,detection_details,threat_Score,certainity_Score
3735,ta1-trace-2,2019-05-17T11:03:05.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3736,ta1-trace-2,2019-05-17T11:03:57.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3737,ta1-trace-2,2019-05-17T10:33:43.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3738,ta1-trace-2,2019-05-17T10:59:45.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3739,ta1-trace-2,2019-05-17T11:00:31.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3740,ta1-trace-2,2019-05-17T11:06:20.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3741,ta1-trace-2,2019-05-17T11:06:09.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3742,ta1-trace-2,2019-05-17T11:03:44.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3743,ta1-trace-2,2019-05-17T10:46:58.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3744,ta1-trace-2,2019-05-17T11:06:38.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3745,ta1-trace-2,2019-05-17T11:01:43.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3746,ta1-trace-2,2019-05-17T11:06:04.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3747,ta1-trace-2,2019-05-17T10:51:29.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3748,ta1-trace-2,2019-05-17T11:03:46.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3749,ta1-trace-2,2019-05-17T11:01:47.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3750,ta1-trace-2,2019-05-17T11:07:29.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3751,ta1-trace-2,2019-05-17T11:01:23.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3752,ta1-trace-2,2019-05-17T11:05:23.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3753,ta1-trace-2,2019-05-17T10:52:54.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3754,ta1-trace-2,2019-05-17T11:03:51.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3755,ta1-trace-2,2019-05-17T10:38:50.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3756,ta1-trace-2,2019-05-17T11:07:01.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3757,ta1-trace-2,2019-05-17T10:56:59.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3758,ta1-trace-2,2019-05-17T11:04:38.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3759,ta1-trace-2,2019-05-17T11:42:19.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3760,ta1-trace-2,2019-05-17T11:58:10.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3761,ta1-trace-2,2019-05-17T12:00:28.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3762,ta1-trace-2,2019-05-17T11:58:59.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3763,ta1-trace-2,2019-05-17T11:56:39.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3764,ta1-trace-2,2019-05-17T11:27:14.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3765,ta1-trace-2,2019-05-17T12:00:24.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3766,ta1-trace-2,2019-05-17T11:46:31.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3767,ta1-trace-2,2019-05-17T11:27:11.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3768,ta1-trace-2,2019-05-17T12:00:43.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3769,ta1-trace-2,2019-05-17T11:47:38.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3770,ta1-trace-2,2019-05-17T11:56:44.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3771,ta1-trace-2,2019-05-17T11:33:12.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3772,ta1-trace-2,2019-05-17T11:45:34.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3773,ta1-trace-2,2019-05-17T11:29:15.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3774,ta1-trace-2,2019-05-17T11:56:37.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3775,ta1-trace-2,2019-05-17T11:58:13.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3776,ta1-trace-2,2019-05-17T11:16:49.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3777,ta1-trace-2,2019-05-17T11:58:39.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3778,ta1-trace-2,2019-05-17T11:58:50.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3779,ta1-trace-2,2019-05-17T11:51:34.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3780,ta1-trace-2,2019-05-17T11:46:02.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3781,ta1-trace-2,2019-05-17T11:56:27.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3782,ta1-trace-2,2019-05-17T11:37:28.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3783,ta1-trace-2,2019-05-17T11:42:50.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3784,ta1-trace-2,2019-05-17T11:58:27.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3785,ta1-trace-2,2019-05-17T11:56:04.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3786,ta1-trace-2,2019-05-17T11:57:42.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3787,ta1-trace-2,2019-05-17T11:57:12.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3788,ta1-trace-2,2019-05-17T11:59:36.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3789,ta1-trace-2,2019-05-17T11:24:48.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3790,ta1-trace-2,2019-05-17T11:21:31.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3791,ta1-trace-2,2019-05-17T12:01:19.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3792,ta1-trace-2,2019-05-17T11:57:30.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3793,ta1-trace-2,2019-05-17T11:51:49.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3794,ta1-trace-2,2019-05-17T11:14:08.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3795,ta1-trace-2,2019-05-17T11:34:41.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3796,ta1-trace-2,2019-05-17T11:23:23.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3797,ta1-trace-2,2019-05-17T11:57:33.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3798,ta1-trace-2,2019-05-17T12:00:26.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3799,ta1-trace-2,2019-05-17T11:59:05.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3800,ta1-trace-2,2019-05-17T11:55:08.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3801,ta1-trace-2,2019-05-17T12:00:42.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3802,ta1-trace-2,2019-05-17T11:27:02.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3803,ta1-trace-2,2019-05-17T11:26:52.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3804,ta1-trace-2,2019-05-17T11:58:15.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3805,ta1-trace-2,2019-05-17T11:48:35.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3806,ta1-trace-2,2019-05-17T11:59:07.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3807,ta1-trace-2,2019-05-17T12:00:22.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3808,ta1-trace-2,2019-05-17T11:21:27.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3809,ta1-trace-2,2019-05-17T11:32:25.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3810,ta1-trace-2,2019-05-17T11:53:22.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3811,ta1-trace-2,2019-05-17T11:39:05.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3812,ta1-trace-2,2019-05-17T11:42:02.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3813,ta1-trace-2,2019-05-17T12:02:01.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3814,ta1-trace-2,2019-05-17T11:41:19.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3815,ta1-trace-2,2019-05-17T12:23:21.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3816,ta1-trace-2,2019-05-17T12:09:56.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3817,ta1-trace-2,2019-05-17T12:12:26.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3818,ta1-trace-2,2019-05-17T12:07:29.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3819,ta1-trace-2,2019-05-17T12:48:46.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3820,ta1-trace-2,2019-05-17T12:10:29.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3821,ta1-trace-2,2019-05-17T12:15:13.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3822,ta1-trace-2,2019-05-17T12:39:29.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3823,ta1-trace-2,2019-05-17T12:04:56.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3824,ta1-trace-2,2019-05-17T12:47:34.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3825,ta1-trace-2,2019-05-17T12:13:42.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3826,ta1-trace-2,2019-05-17T12:10:43.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3827,ta1-trace-2,2019-05-17T12:14:38.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3828,ta1-trace-2,2019-05-17T12:09:21.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3829,ta1-trace-2,2019-05-17T12:35:32.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3830,ta1-trace-2,2019-05-17T12:37:34.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3831,ta1-trace-2,2019-05-17T12:25:21.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3832,ta1-trace-2,2019-05-17T12:10:36.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3833,ta1-trace-2,2019-05-17T12:39:32.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3834,ta1-trace-2,2019-05-17T12:10:33.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3835,ta1-trace-2,2019-05-17T12:37:23.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3836,ta1-trace-2,2019-05-17T12:10:07.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3837,ta1-trace-2,2019-05-17T12:31:11.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3838,ta1-trace-2,2019-05-17T12:28:39.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3839,ta1-trace-2,2019-05-17T12:24:27.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3840,ta1-trace-2,2019-05-17T12:33:46.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3841,ta1-trace-2,2019-05-17T12:38:20.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3842,ta1-trace-2,2019-05-17T12:40:31.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3843,ta1-trace-2,2019-05-17T12:40:23.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3844,ta1-trace-2,2019-05-17T12:10:47.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3845,ta1-trace-2,2019-05-17T12:32:06.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3846,ta1-trace-2,2019-05-17T12:39:54.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3847,ta1-trace-2,2019-05-17T12:10:55.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3848,ta1-trace-2,2019-05-17T12:39:57.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3849,ta1-trace-2,2019-05-17T12:29:10.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3850,ta1-trace-2,2019-05-17T12:08:51.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3851,ta1-trace-2,2019-05-17T12:39:19.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3852,ta1-trace-2,2019-05-17T12:19:21.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3853,ta1-trace-2,2019-05-17T12:10:14.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3854,ta1-trace-2,2019-05-17T12:50:16.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3855,ta1-trace-2,2019-05-17T12:50:18.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3856,ta1-trace-2,2019-05-17T12:47:21.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3857,ta1-trace-2,2019-05-17T12:42:37.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3858,ta1-trace-2,2019-05-17T12:51:21.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3859,ta1-trace-2,2019-05-17T12:40:08.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3860,ta1-trace-2,2019-05-17T12:40:28.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3861,ta1-trace-2,2019-05-17T12:12:14.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3862,ta1-trace-2,2019-05-17T12:45:56.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3863,ta1-trace-2,2019-05-17T13:47:22.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3864,ta1-trace-2,2019-05-17T14:01:30.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3865,ta1-trace-2,2019-05-17T12:57:32.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3866,ta1-trace-2,2019-05-17T14:01:06.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3867,ta1-trace-2,2019-05-17T13:33:56.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3868,ta1-trace-2,2019-05-17T14:01:56.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3869,ta1-trace-2,2019-05-17T13:58:50.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3870,ta1-trace-2,2019-05-17T14:01:35.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3871,ta1-trace-2,2019-05-17T14:01:26.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3872,ta1-trace-2,2019-05-17T13:19:25.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3873,ta1-trace-2,2019-05-17T13:39:21.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3874,ta1-trace-2,2019-05-17T13:52:34.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3875,ta1-trace-2,2019-05-17T13:02:27.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3876,ta1-trace-2,2019-05-17T14:00:14.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3877,ta1-trace-2,2019-05-17T13:17:26.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3878,ta1-trace-2,2019-05-17T13:20:02.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3879,ta1-trace-2,2019-05-17T13:43:14.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3880,ta1-trace-2,2019-05-17T13:35:29.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3881,ta1-trace-2,2019-05-17T13:16:18.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3882,ta1-trace-2,2019-05-17T14:00:41.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3883,ta1-trace-2,2019-05-17T13:08:28.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3884,ta1-trace-2,2019-05-17T13:51:11.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3885,ta1-trace-2,2019-05-17T13:25:14.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3886,ta1-trace-2,2019-05-17T14:01:19.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3887,ta1-trace-2,2019-05-17T13:26:52.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3888,ta1-trace-2,2019-05-17T14:01:15.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3889,ta1-trace-2,2019-05-17T13:29:04.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3890,ta1-trace-2,2019-05-17T13:31:50.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3891,ta1-trace-2,2019-05-17T14:00:33.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3892,ta1-trace-2,2019-05-17T13:02:29.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3893,ta1-trace-2,2019-05-17T14:00:05.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3894,ta1-trace-2,2019-05-17T13:03:32.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3895,ta1-trace-2,2019-05-17T14:02:08.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
3896,ta1-trace-2,2019-05-17T13:12:41.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
