,host,detection_timestamp,source,Intermediate_process,SYSCALL_2,Target,Count,threat_Score,certainity_Score
701,ta1-trace-2,2019-05-14T15:38:28.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
702,ta1-trace-2,2019-05-14T16:18:18.000000000-04:00,sshd,,EXECUTE,sshd,2.0,5.0,10.0
703,ta1-trace-2,2019-05-14T16:18:18.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
704,ta1-trace-2,2019-05-14T15:42:31.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
705,ta1-trace-2,2019-05-14T15:42:31.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
706,ta1-trace-2,2019-05-14T15:47:51.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
707,ta1-trace-2,2019-05-14T15:47:51.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
708,ta1-trace-2,2019-05-14T16:18:19.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
709,ta1-trace-2,2019-05-14T15:40:34.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
710,ta1-trace-2,2019-05-14T15:40:34.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
711,ta1-trace-2,2019-05-14T15:44:37.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
712,ta1-trace-2,2019-05-14T15:44:37.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
713,ta1-trace-2,2019-05-14T15:57:02.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
714,ta1-trace-2,2019-05-14T15:57:02.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
715,ta1-trace-2,2019-05-14T15:35:17.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
716,ta1-trace-2,2019-05-14T15:52:10.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
717,ta1-trace-2,2019-05-14T15:52:10.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
718,ta1-trace-2,2019-05-14T15:39:14.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
719,ta1-trace-2,2019-05-14T15:39:14.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
720,ta1-trace-2,2019-05-14T15:40:25.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
721,ta1-trace-2,2019-05-14T15:40:25.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
722,ta1-trace-2,2019-05-14T16:20:06.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
723,ta1-trace-2,2019-05-14T16:20:07.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
724,ta1-trace-2,2019-05-14T15:58:47.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
725,ta1-trace-2,2019-05-14T15:58:47.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
726,ta1-trace-2,2019-05-14T15:49:04.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
727,ta1-trace-2,2019-05-14T15:49:04.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
728,ta1-trace-2,2019-05-14T16:57:46.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
729,ta1-trace-2,2019-05-14T16:57:46.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
730,ta1-trace-2,2019-05-14T16:31:18.000000000-04:00,sshd,,EXECUTE,sshd,2.0,5.0,10.0
731,ta1-trace-2,2019-05-14T17:11:10.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
732,ta1-trace-2,2019-05-14T17:11:10.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
733,ta1-trace-2,2019-05-14T16:59:19.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
734,ta1-trace-2,2019-05-14T16:59:20.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
735,ta1-trace-2,2019-05-14T16:59:38.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
736,ta1-trace-2,2019-05-14T16:59:38.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
737,ta1-trace-2,2019-05-14T17:13:01.000000000-04:00,sshd,,EXECUTE,sshd,2.0,5.0,10.0
738,ta1-trace-2,2019-05-14T17:13:01.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
739,ta1-trace-2,2019-05-14T17:01:15.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
740,ta1-trace-2,2019-05-14T17:01:15.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
741,ta1-trace-2,2019-05-14T17:12:39.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
742,ta1-trace-2,2019-05-14T17:12:40.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
743,ta1-trace-2,2019-05-14T17:00:06.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
744,ta1-trace-2,2019-05-14T17:00:06.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
745,ta1-trace-2,2019-05-14T17:08:52.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
746,ta1-trace-2,2019-05-14T17:08:53.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
747,ta1-trace-2,2019-05-14T16:48:02.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
748,ta1-trace-2,2019-05-14T17:00:54.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
749,ta1-trace-2,2019-05-14T17:00:55.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
750,ta1-trace-2,2019-05-14T17:00:48.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
751,ta1-trace-2,2019-05-14T17:00:49.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
752,ta1-trace-2,2019-05-14T16:53:17.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
753,ta1-trace-2,2019-05-14T16:55:50.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
754,ta1-trace-2,2019-05-14T16:56:24.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
755,ta1-trace-2,2019-05-14T16:56:25.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
756,ta1-trace-2,2019-05-14T16:56:45.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
757,ta1-trace-2,2019-05-14T16:56:46.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
758,ta1-trace-2,2019-05-14T17:06:46.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
759,ta1-trace-2,2019-05-14T17:06:46.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
760,ta1-trace-2,2019-05-14T16:59:52.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
761,ta1-trace-2,2019-05-14T16:59:52.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
762,ta1-trace-2,2019-05-14T16:57:17.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
763,ta1-trace-2,2019-05-14T16:57:18.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
764,ta1-trace-2,2019-05-14T16:28:23.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
765,ta1-trace-2,2019-05-14T16:27:33.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
766,ta1-trace-2,2019-05-14T16:24:35.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
767,ta1-trace-2,2019-05-14T16:26:25.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
768,ta1-trace-2,2019-05-14T16:59:59.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
769,ta1-trace-2,2019-05-14T16:34:33.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
770,ta1-trace-2,2019-05-14T16:40:54.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
771,ta1-trace-2,2019-05-14T16:56:12.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
772,ta1-trace-2,2019-05-14T16:56:12.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
773,ta1-trace-2,2019-05-14T16:57:08.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
774,ta1-trace-2,2019-05-14T16:57:08.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
775,ta1-trace-2,2019-05-14T16:56:15.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
776,ta1-trace-2,2019-05-14T16:56:15.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
777,ta1-trace-2,2019-05-14T16:57:36.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
778,ta1-trace-2,2019-05-14T16:57:36.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
779,ta1-trace-2,2019-05-14T16:37:07.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
780,ta1-trace-2,2019-05-14T16:51:12.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
781,ta1-trace-2,2019-05-14T16:57:21.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
782,ta1-trace-2,2019-05-14T16:57:22.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
783,ta1-trace-2,2019-05-14T17:03:18.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
784,ta1-trace-2,2019-05-14T17:03:18.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
785,ta1-trace-2,2019-05-14T16:27:24.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
786,ta1-trace-2,2019-05-14T16:55:55.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
787,ta1-trace-2,2019-05-14T16:56:06.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
788,ta1-trace-2,2019-05-14T16:56:06.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
789,ta1-trace-2,2019-05-14T16:56:33.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
790,ta1-trace-2,2019-05-14T16:56:33.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
791,ta1-trace-2,2019-05-14T16:24:26.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
792,ta1-trace-2,2019-05-14T17:13:02.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
793,ta1-trace-2,2019-05-14T16:30:12.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
794,ta1-trace-2,2019-05-14T17:02:44.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
795,ta1-trace-2,2019-05-14T17:02:44.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
796,ta1-trace-2,2019-05-14T16:59:28.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
797,ta1-trace-2,2019-05-14T16:59:29.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
798,ta1-trace-2,2019-05-14T16:26:16.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
799,ta1-trace-2,2019-05-14T16:57:37.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
800,ta1-trace-2,2019-05-14T16:57:37.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
801,ta1-trace-2,2019-05-14T16:56:38.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
802,ta1-trace-2,2019-05-14T16:56:39.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
803,ta1-trace-2,2019-05-14T17:00:33.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
804,ta1-trace-2,2019-05-14T17:00:34.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
805,ta1-trace-2,2019-05-14T17:00:09.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
806,ta1-trace-2,2019-05-14T17:00:09.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
807,ta1-trace-2,2019-05-14T16:44:10.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
808,ta1-trace-2,2019-05-14T16:57:53.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
809,ta1-trace-2,2019-05-14T16:57:54.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
810,ta1-trace-2,2019-05-14T16:34:13.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
811,ta1-trace-2,2019-05-14T16:55:58.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
812,ta1-trace-2,2019-05-14T16:55:58.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
813,ta1-trace-2,2019-05-14T16:31:54.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
814,ta1-trace-2,2019-05-14T16:36:32.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
815,ta1-trace-2,2019-05-14T17:01:07.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
816,ta1-trace-2,2019-05-14T17:01:08.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
817,ta1-trace-2,2019-05-14T17:39:26.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
818,ta1-trace-2,2019-05-14T17:39:26.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
819,ta1-trace-2,2019-05-14T17:24:23.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
820,ta1-trace-2,2019-05-14T17:33:00.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
821,ta1-trace-2,2019-05-14T17:33:00.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
822,ta1-trace-2,2019-05-14T17:23:54.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
823,ta1-trace-2,2019-05-14T17:41:51.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
824,ta1-trace-2,2019-05-14T17:41:51.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
825,ta1-trace-2,2019-05-14T17:31:17.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
826,ta1-trace-2,2019-05-14T17:31:17.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
827,ta1-trace-2,2019-05-14T17:32:16.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
828,ta1-trace-2,2019-05-14T17:32:16.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
829,ta1-trace-2,2019-05-14T17:32:56.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
830,ta1-trace-2,2019-05-14T17:32:56.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
831,ta1-trace-2,2019-05-14T17:33:34.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
832,ta1-trace-2,2019-05-14T17:33:35.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
833,ta1-trace-2,2019-05-14T17:32:58.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
834,ta1-trace-2,2019-05-14T17:32:58.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
835,ta1-trace-2,2019-05-14T17:32:27.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
836,ta1-trace-2,2019-05-14T17:32:27.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
837,ta1-trace-2,2019-05-14T17:26:01.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
838,ta1-trace-2,2019-05-14T17:26:01.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
839,ta1-trace-2,2019-05-14T17:39:01.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
840,ta1-trace-2,2019-05-14T17:39:01.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
841,ta1-trace-2,2019-05-14T17:32:26.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
842,ta1-trace-2,2019-05-14T17:32:26.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
843,ta1-trace-2,2019-05-14T17:31:44.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
844,ta1-trace-2,2019-05-14T17:31:44.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
845,ta1-trace-2,2019-05-14T17:50:20.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
846,ta1-trace-2,2019-05-14T17:50:20.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
847,ta1-trace-2,2019-05-14T17:32:49.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
848,ta1-trace-2,2019-05-14T17:32:49.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
849,ta1-trace-2,2019-05-14T17:39:04.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
850,ta1-trace-2,2019-05-14T17:39:04.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
851,ta1-trace-2,2019-05-14T17:21:31.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
852,ta1-trace-2,2019-05-14T17:29:11.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
853,ta1-trace-2,2019-05-14T17:29:11.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
854,ta1-trace-2,2019-05-14T17:34:15.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
855,ta1-trace-2,2019-05-14T17:34:15.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
856,ta1-trace-2,2019-05-14T17:34:37.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
857,ta1-trace-2,2019-05-14T17:34:37.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
858,ta1-trace-2,2019-05-14T17:26:43.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
859,ta1-trace-2,2019-05-14T17:26:44.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
860,ta1-trace-2,2019-05-14T17:34:09.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
861,ta1-trace-2,2019-05-14T17:34:10.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
862,ta1-trace-2,2019-05-14T17:30:58.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
863,ta1-trace-2,2019-05-14T17:30:58.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
864,ta1-trace-2,2019-05-14T17:32:04.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
865,ta1-trace-2,2019-05-14T17:32:04.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
866,ta1-trace-2,2019-05-14T17:32:45.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
867,ta1-trace-2,2019-05-14T17:32:45.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
868,ta1-trace-2,2019-05-14T17:34:27.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
869,ta1-trace-2,2019-05-14T17:34:28.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
870,ta1-trace-2,2019-05-14T17:25:57.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
871,ta1-trace-2,2019-05-14T17:25:58.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
872,ta1-trace-2,2019-05-14T17:25:50.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
873,ta1-trace-2,2019-05-14T17:25:51.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
874,ta1-trace-2,2019-05-14T17:44:29.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
875,ta1-trace-2,2019-05-14T17:44:29.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
876,ta1-trace-2,2019-05-14T17:29:46.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
877,ta1-trace-2,2019-05-14T17:29:46.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
878,ta1-trace-2,2019-05-14T17:35:43.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
879,ta1-trace-2,2019-05-14T17:35:43.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
880,ta1-trace-2,2019-05-14T17:43:35.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
881,ta1-trace-2,2019-05-14T17:43:35.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
882,ta1-trace-2,2019-05-14T17:20:10.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
883,ta1-trace-2,2019-05-14T17:32:40.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
884,ta1-trace-2,2019-05-14T17:32:40.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
885,ta1-trace-2,2019-05-14T17:20:46.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
886,ta1-trace-2,2019-05-14T17:32:36.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
887,ta1-trace-2,2019-05-14T17:32:37.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
888,ta1-trace-2,2019-05-14T17:15:24.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
889,ta1-trace-2,2019-05-14T17:33:09.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
890,ta1-trace-2,2019-05-14T17:33:09.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
891,ta1-trace-2,2019-05-14T17:31:55.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
892,ta1-trace-2,2019-05-14T17:31:55.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
893,ta1-trace-2,2019-05-14T17:32:43.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
894,ta1-trace-2,2019-05-14T17:32:43.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
895,ta1-trace-2,2019-05-14T17:26:29.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
896,ta1-trace-2,2019-05-14T17:26:29.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
897,ta1-trace-2,2019-05-14T17:24:36.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
898,ta1-trace-2,2019-05-14T17:33:44.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
899,ta1-trace-2,2019-05-14T17:33:44.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
900,ta1-trace-2,2019-05-14T17:28:36.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
901,ta1-trace-2,2019-05-14T17:28:36.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
902,ta1-trace-2,2019-05-14T17:24:58.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
903,ta1-trace-2,2019-05-14T17:24:29.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
904,ta1-trace-2,2019-05-14T17:39:14.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
905,ta1-trace-2,2019-05-14T17:39:15.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
906,ta1-trace-2,2019-05-14T17:33:30.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
907,ta1-trace-2,2019-05-14T17:33:31.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
908,ta1-trace-2,2019-05-14T17:24:40.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
909,ta1-trace-2,2019-05-14T17:40:05.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
910,ta1-trace-2,2019-05-14T17:40:05.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
911,ta1-trace-2,2019-05-14T17:33:56.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
912,ta1-trace-2,2019-05-14T17:33:57.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
913,ta1-trace-2,2019-05-14T17:32:14.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
914,ta1-trace-2,2019-05-14T17:32:15.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
915,ta1-trace-2,2019-05-14T17:31:53.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
916,ta1-trace-2,2019-05-14T17:31:53.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
917,ta1-trace-2,2019-05-14T18:30:45.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
918,ta1-trace-2,2019-05-14T18:30:45.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
919,ta1-trace-2,2019-05-14T18:01:04.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
920,ta1-trace-2,2019-05-14T18:01:05.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
921,ta1-trace-2,2019-05-14T17:57:34.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
922,ta1-trace-2,2019-05-14T18:00:23.000000000-04:00,sshd,,EXECUTE,sshd,2.0,5.0,10.0
923,ta1-trace-2,2019-05-14T18:00:24.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
924,ta1-trace-2,2019-05-14T18:28:55.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
925,ta1-trace-2,2019-05-14T18:28:55.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
926,ta1-trace-2,2019-05-14T18:33:29.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
927,ta1-trace-2,2019-05-14T18:33:30.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
928,ta1-trace-2,2019-05-14T18:33:17.000000000-04:00,sshd,,EXECUTE,sshd,2.0,5.0,10.0
929,ta1-trace-2,2019-05-14T18:33:17.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
930,ta1-trace-2,2019-05-14T18:33:38.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
931,ta1-trace-2,2019-05-14T18:33:38.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
932,ta1-trace-2,2019-05-14T18:30:06.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
933,ta1-trace-2,2019-05-14T18:30:06.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
934,ta1-trace-2,2019-05-14T18:18:38.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
